date,open,high,low,close,adjclose,volume
2025-10-23,6703.64990234375,6749.52978515625,6700.14013671875,6738.43994140625,6738.43994140625,5565750000
2025-10-24,6772.06982421875,6807.10986328125,6772.06982421875,6791.68994140625,6791.68994140625,5058220000
2025-10-27,6845.4599609375,6877.27978515625,6843.93994140625,6875.16015625,6875.16015625,5290650000
2025-10-28,6897.740234375,6911.2998046875,6870.72998046875,6890.89013671875,6890.89013671875,5695930000
2025-10-29,6910.9501953125,6920.33984375,6851.91015625,6890.58984375,6890.58984375,6280130000
2025-10-30,6860.5,6880.75,6820.68994140625,6822.33984375,6822.33984375,6052700000
2025-10-31,6879.169921875,6879.169921875,6814.259765625,6840.2001953125,6840.2001953125,6398280000
2025-11-03,6882.31982421875,6882.31982421875,6820.6201171875,6851.97021484375,6851.97021484375,6065720000
2025-11-04,6788.52001953125,6820.2099609375,6766.7099609375,6771.5498046875,6771.5498046875,5739510000
2025-11-05,6769.77001953125,6829.77978515625,6763.10986328125,6796.2900390625,6796.2900390625,5939600000
2025-11-06,6787.58984375,6796.68017578125,6707.509765625,6720.31982421875,6720.31982421875,6051900000
2025-11-07,6696.18017578125,6730.10986328125,6631.43994140625,6728.7998046875,6728.7998046875,5926070000
2025-11-10,6785.35986328125,6841.31982421875,6770.56005859375,6832.43017578125,6832.43017578125,5366050000
2025-11-11,6815.64013671875,6855.1298828125,6806.8701171875,6846.60986328125,6846.60986328125,4983490000
2025-11-12,6867.77001953125,6869.91015625,6829.6201171875,6850.919921875,6850.919921875,5293610000
2025-11-13,6826.47021484375,6828.0498046875,6724.72021484375,6737.490234375,6737.490234375,5473720000
2025-11-14,6672.14013671875,6774.31005859375,6646.8701171875,6734.10986328125,6734.10986328125,5042660000
2025-11-17,6713.60986328125,6754.5,6638.89990234375,6672.41015625,6672.41015625,5204220000
2025-11-18,6641.18994140625,6666.6298828125,6574.31982421875,6617.31982421875,6617.31982421875,5159390000
2025-11-19,6625.83984375,6689.75,6603.5,6642.16015625,6642.16015625,5021610000
2025-11-20,6737.93017578125,6770.35009765625,6534.0498046875,6538.759765625,6538.759765625,5596080000
2025-11-21,6555.77001953125,6660.0498046875,6521.919921875,6602.990234375,6602.990234375,5929930000
2025-11-24,6636.5400390625,6715.75,6630.7001953125,6705.1201171875,6705.1201171875,6039740000
2025-11-25,6697.02978515625,6776.39990234375,6659.97998046875,6765.8798828125,6765.8798828125,5003330000
2025-11-26,6793.5498046875,6831.43994140625,6783.8701171875,6812.60986328125,6812.60986328125,4485000000
2025-11-28,6822.52001953125,6850.85986328125,6819.75,6849.08984375,6849.08984375,2558540000
2025-12-01,6812.2998046875,6843.64990234375,6799.93994140625,6812.6298828125,6812.6298828125,4549370000
2025-12-02,6830.9599609375,6851.5498046875,6806.7099609375,6829.3701171875,6829.3701171875,4582290000
2025-12-03,6815.2900390625,6862.419921875,6810.43017578125,6849.72021484375,6849.72021484375,4736780000
2025-12-04,6866.47021484375,6866.47021484375,6827.1201171875,6857.1201171875,6857.1201171875,4872440000
2025-12-05,6866.31982421875,6895.77978515625,6858.2900390625,6870.39990234375,6870.39990234375,4944560000
2025-12-08,6875.2001953125,6878.27001953125,6827.18994140625,6846.509765625,6846.509765625,4757130000
2025-12-09,6840.60986328125,6864.919921875,6837.43017578125,6840.509765625,6840.509765625,4508050000
2025-12-10,6833.490234375,6900.669921875,6824.68994140625,6886.68017578125,6886.68017578125,5526570000
2025-12-11,6861.2998046875,6903.4599609375,6833.4501953125,6901.0,6901.0,5021060000
2025-12-12,6886.85009765625,6899.85009765625,6801.7900390625,6827.41015625,6827.41015625,4910160000
2025-12-15,6860.18994140625,6861.58984375,6801.490234375,6816.509765625,6816.509765625,4975600000
2025-12-16,6800.1201171875,6819.27001953125,6759.740234375,6800.259765625,6800.259765625,4983180000
2025-12-17,6802.8798828125,6812.259765625,6720.43017578125,6721.43017578125,6721.43017578125,5122120000
2025-12-18,6778.06005859375,6816.1298828125,6758.5,6774.759765625,6774.759765625,5101190000
2025-12-19,6792.6201171875,6840.02001953125,6792.6201171875,6834.5,6834.5,8554470000
2025-12-22,6865.2099609375,6882.02978515625,6855.740234375,6878.490234375,6878.490234375,4465030000
2025-12-23,6872.41015625,6910.8798828125,6868.81005859375,6909.7900390625,6909.7900390625,3820560000
2025-12-24,6904.91015625,6937.31982421875,6904.91015625,6932.0498046875,6932.0498046875,1798270000
2025-12-26,6936.02001953125,6945.77001953125,6921.60009765625,6929.93994140625,6929.93994140625,2586550000
2025-12-29,6903.60009765625,6920.2099609375,6888.759765625,6905.740234375,6905.740234375,3541750000
2025-12-30,6900.43994140625,6913.25,6893.47021484375,6896.240234375,6896.240234375,3309930000
2025-12-31,6898.81982421875,6901.419921875,6844.5498046875,6845.5,6845.5,3261830000
2026-01-02,6878.10986328125,6894.8701171875,6824.31005859375,6858.47021484375,6858.47021484375,4184120000
2026-01-05,6892.18994140625,6920.3798828125,6891.56005859375,6902.0498046875,6902.0498046875,5771930000
2026-01-06,6908.02978515625,6948.68994140625,6904.02001953125,6944.81982421875,6944.81982421875,5509680000
2026-01-07,6945.06982421875,6965.68994140625,6919.18994140625,6920.93017578125,6920.93017578125,5214480000
2026-01-08,6914.10986328125,6931.27978515625,6899.330078125,6921.4599609375,6921.4599609375,5333200000
2026-01-09,6927.830078125,6978.35986328125,6917.64013671875,6966.27978515625,6966.27978515625,5163900000
2026-01-12,6944.1201171875,6986.330078125,6934.06982421875,6977.27001953125,6977.27001953125,5019040000
2026-01-13,6977.41015625,6985.830078125,6938.77001953125,6963.740234375,6963.740234375,5091730000
2026-01-14,6937.41015625,6941.2998046875,6885.740234375,6926.60009765625,6926.60009765625,5530830000
2026-01-15,6969.4599609375,6979.33984375,6937.93017578125,6944.47021484375,6944.47021484375,5114050000
2026-01-16,6960.5400390625,6967.2998046875,6925.08984375,6940.009765625,6940.009765625,5356550000
2026-01-20,6865.240234375,6871.169921875,6789.0498046875,6796.85986328125,6796.85986328125,5769500000
2026-01-21,6810.7099609375,6910.39013671875,6804.9599609375,6875.6201171875,6875.6201171875,5835520000
2026-01-22,6914.43994140625,6934.75,6893.6201171875,6913.35009765625,6913.35009765625,5307580000
2026-01-23,6907.85009765625,6932.9599609375,6895.5,6915.60986328125,6915.60986328125,4871930000
2026-01-26,6923.22998046875,6964.66015625,6921.60009765625,6950.22998046875,6950.22998046875,4968050000
2026-01-27,6965.9599609375,6988.81982421875,6958.830078125,6978.60009765625,6978.60009765625,5331720000
2026-01-28,7002.0,7002.27978515625,6963.4599609375,6978.02978515625,6978.02978515625,5507670000
2026-01-29,6977.740234375,6992.83984375,6870.7998046875,6969.009765625,6969.009765625,6877780000
2026-01-30,6947.27001953125,6964.08984375,6893.47998046875,6939.02978515625,6939.02978515625,6697340000
2026-02-02,6916.64013671875,6991.919921875,6914.33984375,6976.43994140625,6976.43994140625,5772050000
2026-02-03,6985.4501953125,6993.080078125,6862.0498046875,6917.81005859375,6917.81005859375,7017660000
2026-02-04,6924.5,6936.08984375,6838.7998046875,6882.72021484375,6882.72021484375,7475750000
2026-02-05,6837.39013671875,6857.85009765625,6780.1298828125,6798.39990234375,6798.39990234375,6989120000
2026-02-06,6816.740234375,6944.89013671875,6816.740234375,6932.2998046875,6932.2998046875,6283680000
2026-02-09,6917.259765625,6980.10009765625,6905.8701171875,6964.81982421875,6964.81982421875,5650260000
2026-02-10,6974.490234375,6986.830078125,6937.52978515625,6941.81005859375,6941.81005859375,5595950000
2026-02-11,6976.47998046875,6993.47998046875,6911.97021484375,6941.47021484375,6941.47021484375,6175510000
2026-02-12,6957.5400390625,6973.22021484375,6824.0400390625,6832.759765625,6832.759765625,7118700000
2026-02-13,6834.27001953125,6881.9599609375,6794.5498046875,6836.169921875,6836.169921875,5718360000
2026-02-17,6819.85986328125,6866.990234375,6775.5,6843.22021484375,6843.22021484375,5418480000
2026-02-18,6855.47998046875,6909.1201171875,6849.66015625,6881.31005859375,6881.31005859375,5098160000
2026-02-19,6861.33984375,6879.1201171875,6833.06005859375,6861.89013671875,6861.89013671875,5151690000
2026-02-20,6843.259765625,6915.85986328125,6836.330078125,6909.509765625,6909.509765625,5432480000
2026-02-23,6901.25,6916.9599609375,6819.81982421875,6837.75,6837.75,5638350000
2026-02-24,6837.3701171875,6899.169921875,6815.43017578125,6890.06982421875,6890.06982421875,5266090000
2026-02-25,6915.14990234375,6952.509765625,6915.14990234375,6946.1298828125,6946.1298828125,5328060000
2026-02-26,6944.740234375,6947.25,6859.72998046875,6908.85986328125,6908.85986328125,5889550000
2026-02-27,6856.5400390625,6882.9599609375,6831.740234375,6878.8798828125,6878.8798828125,6665660000
2026-03-02,6824.35986328125,6901.009765625,6796.85009765625,6881.6201171875,6881.6201171875,6079080000
2026-03-03,6800.259765625,6840.0498046875,6710.419921875,6816.6298828125,6816.6298828125,6442080000
2026-03-04,6831.68994140625,6885.93994140625,6811.64013671875,6869.5,6869.5,5252170000
2026-03-05,6851.080078125,6870.43017578125,6770.77978515625,6830.7099609375,6830.7099609375,5989300000
2026-03-06,6769.02978515625,6773.419921875,6711.56005859375,6740.02001953125,6740.02001953125,5793120000
2026-03-09,6699.7998046875,6810.43994140625,6636.0400390625,6795.990234375,6795.990234375,6709410000
2026-03-10,6796.56005859375,6845.080078125,6759.740234375,6781.47998046875,6781.47998046875,5944950000
2026-03-11,6790.08984375,6811.14990234375,6745.58984375,6775.7998046875,6775.7998046875,5511090000
2026-03-12,6740.8798828125,6740.8798828125,6670.39990234375,6672.6201171875,6672.6201171875,6292170000
2026-03-13,6673.490234375,6733.2998046875,6623.919921875,6632.18994140625,6632.18994140625,5337120000
2026-03-16,6674.3701171875,6729.7900390625,6674.3701171875,6699.3798828125,6699.3798828125,5176290000
2026-03-17,6722.35009765625,6754.2998046875,6710.7998046875,6716.08984375,6716.08984375,5063390000
2026-03-18,6697.16015625,6705.18017578125,6621.66015625,6624.7001953125,6624.7001953125,5275480000
2026-03-19,6583.1201171875,6636.740234375,6557.81982421875,6606.490234375,6606.490234375,5973390000
2026-03-20,6594.66015625,6594.66015625,6473.52001953125,6506.47998046875,6506.47998046875,10025820000
2026-03-23,6574.9599609375,6651.6201171875,6565.5498046875,6581.0,6581.0,6020650000
2026-03-24,6552.08984375,6595.75,6525.10986328125,6556.3701171875,6556.3701171875,5278580000
2026-03-25,6598.35009765625,6633.93994140625,6568.41015625,6591.89990234375,6591.89990234375,4936720000
2026-03-26,6555.85986328125,6573.22021484375,6473.7900390625,6477.16015625,6477.16015625,4845560000
2026-03-27,6453.89013671875,6453.89013671875,6356.080078125,6368.85009765625,6368.85009765625,5303490000
2026-03-30,6403.3701171875,6427.31005859375,6316.91015625,6343.72021484375,6343.72021484375,5458640000
2026-03-31,6395.8798828125,6539.0498046875,6395.8798828125,6528.52001953125,6528.52001953125,6396100000
2026-04-01,6556.56005859375,6609.669921875,6554.2900390625,6575.31982421875,6575.31982421875,5637260000
2026-04-02,6512.60986328125,6601.91015625,6474.93994140625,6582.68994140625,6582.68994140625,4740740000
2026-04-06,6587.66015625,6618.1298828125,6579.72021484375,6611.830078125,6611.830078125,3906440000
2026-04-07,6601.93017578125,6618.259765625,6534.5498046875,6616.85009765625,6616.85009765625,4555680000
2026-04-08,6754.35986328125,6793.5,6740.27978515625,6782.81005859375,6782.81005859375,5904880000
2026-04-09,6783.68994140625,6835.31005859375,6761.5498046875,6824.66015625,6824.66015625,4912410000
2026-04-10,6839.240234375,6845.77001953125,6808.4599609375,6816.89013671875,6816.89013671875,4393220000
2026-04-13,6806.47021484375,6887.0,6790.02001953125,6886.240234375,6886.240234375,4785840000
2026-04-14,6910.2001953125,6969.419921875,6905.169921875,6967.3798828125,6967.3798828125,5032380000
2026-04-15,6978.169921875,7026.240234375,6967.1298828125,7022.9501953125,7022.9501953125,5278610000
2026-04-16,7037.77978515625,7051.22998046875,7008.52001953125,7041.27978515625,7041.27978515625,5173650000
2026-04-17,7074.5498046875,7147.52001953125,7074.5498046875,7126.06005859375,7126.06005859375,6145300000
2026-04-20,7117.0498046875,7122.64990234375,7084.41015625,7109.14013671875,7109.14013671875,4661130000
2026-04-21,7122.64013671875,7137.27001953125,7050.2001953125,7064.009765625,7064.009765625,5160270000
2026-04-22,7102.91015625,7138.64013671875,7102.91015625,7137.89990234375,7137.89990234375,4919460000
2026-04-23,7118.7998046875,7147.77978515625,7046.5498046875,7108.39990234375,7108.39990234375,5307260000
2026-04-24,7136.47998046875,7168.58984375,7112.81982421875,7165.080078125,7165.080078125,4608830000
2026-04-27,7152.72021484375,7178.740234375,7146.72021484375,7173.91015625,7173.91015625,4783750000
2026-04-28,7133.740234375,7152.52001953125,7115.169921875,7138.7998046875,7138.7998046875,4900650000
2026-04-29,7131.60986328125,7145.6298828125,7107.85986328125,7135.9501953125,7135.9501953125,5123100000
2026-04-30,7161.75,7219.830078125,7126.14990234375,7209.009765625,7209.009765625,5723790000
2026-05-01,7234.5400390625,7272.52001953125,7229.31982421875,7230.1201171875,7230.1201171875,4847390000
2026-05-04,7228.3798828125,7244.5400390625,7174.1201171875,7200.75,7200.75,5215480000
2026-05-05,7233.6201171875,7273.259765625,7233.6201171875,7259.22021484375,7259.22021484375,5279760000
2026-05-06,7294.14013671875,7369.22021484375,7294.14013671875,7365.1201171875,7365.1201171875,6579640000
2026-05-07,7376.77978515625,7385.02001953125,7321.25,7337.10986328125,7337.10986328125,6237040000
2026-05-08,7362.97021484375,7401.5,7362.97021484375,7398.93017578125,7398.93017578125,5302740000
2026-05-11,7385.31005859375,7428.97021484375,7384.2001953125,7412.83984375,7412.83984375,5821910000
2026-05-12,7390.6298828125,7409.56982421875,7338.5400390625,7400.9599609375,7400.9599609375,5624790000
2026-05-13,7409.1201171875,7460.0400390625,7375.1298828125,7444.25,7444.25,5716600000
2026-05-14,7454.39990234375,7517.1201171875,7454.39990234375,7501.240234375,7501.240234375,5267050000
2026-05-15,7445.10986328125,7454.85009765625,7397.5,7408.5,7408.5,5582070000
2026-05-18,7415.06982421875,7434.06005859375,7353.169921875,7403.0498046875,7403.0498046875,5489500000
2026-05-19,7375.75,7395.31982421875,7333.68017578125,7353.60986328125,7353.60986328125,5441140000
2026-05-20,7369.18994140625,7435.68994140625,7357.4599609375,7432.97021484375,7432.97021484375,5384150000
2026-05-21,7410.77978515625,7465.9599609375,7389.47998046875,7445.72021484375,7445.72021484375,5440620000
2026-05-22,7468.81982421875,7506.31982421875,7463.2900390625,7473.47021484375,7473.47021484375,4952440000
2026-05-26,7511.7900390625,7539.08984375,7501.10009765625,7519.1201171875,7519.1201171875,5496060000
2026-05-27,7526.009765625,7530.72021484375,7499.72021484375,7520.35986328125,7520.35986328125,5524250000
2026-05-28,7519.81982421875,7568.72021484375,7508.0400390625,7563.6298828125,7563.6298828125,5494860000
2026-05-29,7579.330078125,7599.3798828125,7563.5498046875,7580.06005859375,7580.06005859375,7858290000
2026-06-01,7582.2900390625,7617.66015625,7562.60986328125,7599.9599609375,7599.9599609375,6583960000
2026-06-02,7595.39990234375,7620.89990234375,7582.990234375,7609.77978515625,7609.77978515625,5904410000
2026-06-03,7605.31005859375,7605.35009765625,7551.22021484375,7553.68017578125,7553.68017578125,5753860000
2026-06-04,7516.5400390625,7598.18994140625,7516.5400390625,7584.31005859375,7584.31005859375,5398910000
2026-06-05,7537.35986328125,7541.81005859375,7368.6298828125,7383.740234375,7383.740234375,5591290000
2026-06-08,7440.56982421875,7466.81005859375,7395.1298828125,7405.72998046875,7405.72998046875,4898180000
2026-06-09,7438.66015625,7483.14990234375,7237.85009765625,7386.64990234375,7386.64990234375,6006390000
2026-06-10,7350.5400390625,7396.56005859375,7265.93017578125,7266.990234375,7266.990234375,5247300000
2026-06-11,7287.669921875,7412.68017578125,7257.330078125,7394.2998046875,7394.2998046875,5658920000
2026-06-12,7410.85009765625,7456.39990234375,7363.009765625,7431.4599609375,7431.4599609375,4950530000
2026-06-15,7516.75,7577.919921875,7516.75,7554.2900390625,7554.2900390625,5674670000
2026-06-16,7548.77978515625,7564.9599609375,7508.68017578125,7511.35009765625,7511.35009765625,5286210000
2026-06-17,7524.5,7532.169921875,7402.60986328125,7420.10009765625,7420.10009765625,5883740000
2026-06-18,7487.35986328125,7511.06982421875,7468.31982421875,7500.580078125,7500.580078125,9061110000
2026-06-22,7500.43994140625,7530.009765625,7460.009765625,7472.7900390625,7472.7900390625,5976740000
2026-06-23,7366.509765625,7424.169921875,7347.60009765625,7365.4599609375,7365.4599609375,5640530000
2026-06-24,7370.8798828125,7428.06005859375,7336.81982421875,7358.22021484375,7358.22021484375,5994860000
2026-06-25,7404.91015625,7419.080078125,7323.5,7357.490234375,7357.490234375,5565760000
2026-06-26,7312.740234375,7392.9501953125,7294.18017578125,7354.02001953125,7354.02001953125,9105600000
2026-06-29,7391.8798828125,7444.31982421875,7348.8798828125,7440.43017578125,7440.43017578125,5794570000
2026-06-30,7441.27001953125,7508.2900390625,7438.0400390625,7499.35986328125,7499.35986328125,6037540000
2026-07-01,7478.83984375,7521.81005859375,7449.6298828125,7483.22998046875,7483.22998046875,5782730000
2026-07-02,7495.14013671875,7540.75,7427.5498046875,7483.240234375,7483.240234375,5463520000
2026-07-06,7506.9599609375,7551.31005859375,7500.97021484375,7537.43017578125,7537.43017578125,4971110000
2026-07-07,7516.6298828125,7536.06005859375,7478.6298828125,7503.85009765625,7503.85009765625,5049590000
2026-07-08,7476.5400390625,7488.509765625,7421.81982421875,7482.7099609375,7482.7099609375,5102020000
2026-07-09,7491.60009765625,7546.89013671875,7481.72998046875,7543.64013671875,7543.64013671875,4442950000
2026-07-10,7547.64013671875,7579.93017578125,7508.16015625,7575.39013671875,7575.39013671875,4006370000
2026-07-13,7547.52978515625,7565.3701171875,7506.41015625,7515.33984375,7515.33984375,4729990000
2026-07-14,7536.7001953125,7557.43994140625,7513.22998046875,7543.58984375,7543.58984375,4836950000
2026-07-15,7571.72021484375,7581.5,7526.9501953125,7572.39990234375,7572.39990234375,5236550000
2026-07-16,7558.7998046875,7570.740234375,7504.02001953125,7533.77001953125,7533.77001953125,5365300000
2026-07-17,7447.52001953125,7498.47021484375,7431.259765625,7457.68994140625,7457.68994140625,5303290000
2026-07-20,7489.18017578125,7513.22998046875,7440.52978515625,7443.27978515625,7443.27978515625,5152910000
2026-07-21,7489.9501953125,7515.31005859375,7467.85986328125,7509.2001953125,7509.2001953125,5149030000
2026-07-22,7497.47021484375,7525.93994140625,7485.85009765625,7498.9599609375,7498.9599609375,4890390000
2026-07-23,7418.2900390625,7450.1201171875,7376.0,7408.2998046875,7408.2998046875,5515210000
2026-07-24,7406.2998046875,7460.97998046875,7396.52978515625,7411.97998046875,7411.97998046875,4860620000
2026-07-27,7464.2001953125,7480.56982421875,7382.740234375,7413.18017578125,7413.18017578125,5038290000
2026-07-28,7395.5498046875,7452.08984375,7382.9501953125,7428.77978515625,7428.77978515625,5590890000
2026-07-29,7418.16015625,7450.83984375,7313.919921875,7316.14990234375,7316.14990234375,5836350000
2026-07-30,7390.4501953125,7448.75,7370.97998046875,7437.6298828125,7437.6298828125,3580758000
